Target_genes	TFDP1|Average	SRX1726514|MM.1S	SRX1726517|U-266	STRING
UBE2D2	86.500000	173	0	0
TXNL1	86.500000	173	0	0
TOR1AIP2	86.500000	173	0	0
TMEM177	86.500000	173	0	0
SMPD2	86.500000	173	0	0
RNF41	86.500000	173	0	0
PPIL6	86.500000	173	0	0
OSTC	86.500000	173	0	0
NEK1	86.500000	173	0	0
MRPL54	86.500000	173	0	0
MLLT11	86.500000	173	0	0
HMGCR	86.500000	173	0	0
CDC42SE1	86.500000	173	0	0
ATXN10	86.500000	173	0	0
APBA3	86.500000	173	0	0
ZNF804A	86.000000	172	0	0
ZNF675	86.000000	172	0	0
ZNF268	86.000000	172	0	0
UTP14A	86.000000	172	0	0
TXLNG	86.000000	172	0	0
TSFM	86.000000	172	0	0
TMEM181	86.000000	172	0	0
TET2	86.000000	172	0	0
TBC1D17	86.000000	172	0	0
SUGT1	86.000000	172	0	0
SMIM12	86.000000	172	0	0
RANBP6	86.000000	172	0	0
POLR1D	86.000000	172	0	0
PALLD	86.000000	172	0	0
NMD3	86.000000	172	0	0
METTL17	86.000000	172	0	0
MAP3K15	86.000000	172	0	0
KRTAP10-7	86.000000	0	172	0
KLC2	86.000000	172	0	0
GTF2A2	86.000000	172	0	0
GLIPR1L2	86.000000	172	0	0
FBXO34	86.000000	172	0	0
ELK1	86.000000	172	0	0
CDK14	86.000000	172	0	0
ATP13A1	86.000000	172	0	0
ARGLU1	86.000000	172	0	0
ANO3	86.000000	172	0	0
AKT1S1	86.000000	172	0	0
ZNF599	85.500000	171	0	0
ZNF251	85.500000	171	0	0
ZMYND10	85.500000	171	0	0
TAB3	85.500000	171	0	0
SLC25A17	85.500000	171	0	0
PDE4A	85.500000	171	0	0
NLE1	85.500000	171	0	0
ANXA5	85.500000	171	0	0
ZNF74	85.000000	170	0	0
VCL	85.000000	170	0	0
RPS21	85.000000	170	0	0
PLEKHG4	85.000000	170	0	0
MTOR	85.000000	170	0	0
MAGI1	85.000000	170	0	0
LRRC47	85.000000	170	0	0
HDGF	85.000000	170	0	0
FDXACB1	85.000000	170	0	0
FBXL12	85.000000	170	0	0
DDX60	85.000000	170	0	0
C11orf1	85.000000	170	0	0
ZNF596	84.500000	169	0	0
UBE2B	84.500000	169	0	0
TSSC4	84.500000	169	0	0
SEC11C	84.500000	169	0	0
RLN1	84.500000	169	0	0
NUDCD2	84.500000	169	0	0
HMMR	84.500000	169	0	0
FLNB	84.500000	169	0	0
EIF1AD	84.500000	169	0	0
DCTN2	84.500000	169	0	0
CDKL3	84.500000	169	0	0
BANF1	84.500000	169	0	0
ARL4C	84.500000	169	0	0
UBXN8	84.000000	168	0	0
TRIM5	84.000000	168	0	0
TMEM216	84.000000	168	0	0
SLC25A44	84.000000	168	0	0
RHBDD3	84.000000	168	0	0
PANK4	84.000000	168	0	0
NDUFB7	84.000000	168	0	0
EWSR1	84.000000	168	0	0
EIF4A1	84.000000	168	0	0
C6orf136	84.000000	168	0	0
TOMM40L	83.500000	167	0	0
RUNDC1	83.500000	167	0	0
PTGES3L-AARSD1	83.500000	167	0	0
PTGES3L	83.500000	167	0	0
PACC1	83.500000	167	0	0
OGT	83.500000	167	0	0
KCNA2	83.500000	167	0	0
GPAA1	83.500000	167	0	0
EPAS1	83.500000	167	0	0
CCDC113	83.500000	167	0	0
ANAPC7	83.500000	0	167	0
TOPORS	83.000000	166	0	0
SKI	83.000000	166	0	0
SEMA7A	83.000000	166	0	0
PDHB	83.000000	166	0	0
MKLN1	83.000000	166	0	0
MEIS1	83.000000	166	0	0
LMO7	83.000000	166	0	0
KLF15	83.000000	166	0	0
IP6K2	83.000000	166	0	0
FAM156A	83.000000	166	0	0
ESAM	83.000000	166	0	0
ELOA	83.000000	166	0	0
ZSCAN12	82.500000	165	0	0
USE1	82.500000	165	0	0
TUBA4B	82.500000	165	0	0
TUBA4A	82.500000	165	0	0
TSPAN10	82.500000	165	0	0
TIA1	82.500000	165	0	0
PLXNA2	82.500000	165	0	0
PIM2	82.500000	165	0	0
NPLOC4	82.500000	165	0	0
NDUFC2-KCTD14	82.500000	165	0	0
NDUFC2	82.500000	165	0	0
NCKAP5L	82.500000	165	0	0
MED23	82.500000	165	0	0
KDSR	82.500000	165	0	0
KANK2	82.500000	165	0	0
HDAC1	82.500000	165	0	0
GLCCI1	82.500000	165	0	0
FBXO38	82.500000	165	0	0
CPNE4	82.500000	165	0	0
CCDC74B	82.500000	165	0	0
B3GLCT	82.500000	165	0	0
ZNF747	82.000000	164	0	0
ZNF628	82.000000	164	0	0
ZFX	82.000000	164	0	0
ZC4H2	82.000000	164	0	0
VPS16	82.000000	164	0	0
SUCLA2	82.000000	164	0	0
SNRNP35	82.000000	164	0	0
PCED1A	82.000000	164	0	0
NMI	82.000000	164	0	0
MON2	82.000000	164	0	0
MICOS10-NBL1	82.000000	164	0	0
MICOS10	82.000000	164	0	0
KIAA0513	82.000000	164	0	0
GTF2H2	82.000000	164	0	0
GALC	82.000000	164	0	0
FAM53A	82.000000	164	0	0
EAPP	82.000000	164	0	0
DSG2	82.000000	164	0	0
CNTNAP3	82.000000	164	0	0
CHST12	82.000000	164	0	0
ADA2	82.000000	164	0	0
ABHD12	82.000000	164	0	0
TSTA3	81.500000	163	0	0
TRAPPC12	81.500000	163	0	0
TBCEL	81.500000	163	0	0
SULT2B1	81.500000	163	0	0
SNX27	81.500000	163	0	0
PPFIBP1	81.500000	163	0	0
PDPR	81.500000	163	0	0
PCDHGA11	81.500000	163	0	0
PACSIN2	81.500000	163	0	0
KCNQ5	81.500000	163	0	0
INSR	81.500000	163	0	0
FTSJ1	81.500000	163	0	0
FABP5	81.500000	163	0	0
ETFRF1	81.500000	163	0	0
EFNB1	81.500000	163	0	0
CLCF1	81.500000	163	0	0
CHPT1	81.500000	163	0	0
ZNF202	81.000000	162	0	0
UGT8	81.000000	162	0	0
TMEM120A	81.000000	162	0	0
RTBDN	81.000000	0	162	0
RPS10-NUDT3	81.000000	162	0	0
RPS10	81.000000	162	0	0
RDH13	81.000000	162	0	0
MOCOS	81.000000	162	0	0
GAPVD1	81.000000	162	0	0
EIF2AK2	81.000000	162	0	0
DNAJC8	81.000000	162	0	0
ANKDD1A	81.000000	162	0	0
UBA1	80.500000	161	0	0
NME7	80.500000	161	0	0
MARCKS	80.500000	161	0	0
LOC102723996	80.500000	161	0	0
KDF1	80.500000	161	0	0
ICOSLG	80.500000	161	0	0
HIKESHI	80.500000	161	0	0
H3C13	80.500000	161	0	0
H3C11	80.500000	161	0	0
GFOD2	80.500000	161	0	0
ESYT3	80.500000	161	0	0
EDC4	80.500000	161	0	0
CCDC90B	80.500000	161	0	0
CAMK2D	80.500000	161	0	0
C17orf64	80.500000	161	0	0
BLZF1	80.500000	161	0	0
ATP5MF-PTCD1	80.500000	161	0	0
ATP5MF	80.500000	161	0	0
ASAH1	80.500000	161	0	0
AP2M1	80.500000	161	0	0
TUT4	80.000000	160	0	0
MAD2L2	80.000000	160	0	0
LRRC8D	80.000000	160	0	0
LINGO2	80.000000	160	0	0
ISCA1	80.000000	160	0	0
FXN	80.000000	160	0	0
EPOP	80.000000	160	0	0
ENPP5	80.000000	160	0	0
DPF2	80.000000	160	0	0
CWC22	80.000000	160	0	0
CNP	80.000000	160	0	0
BIN1	80.000000	160	0	0
ARL6IP4	80.000000	160	0	0
ZMAT3	79.500000	159	0	0
SMIM4	79.500000	159	0	0
SLC39A14	79.500000	159	0	0
RPS27L	79.500000	159	0	0
RPP40	79.500000	159	0	0
RNF135	79.500000	159	0	0
RAE1	79.500000	159	0	0
PRAF2	79.500000	159	0	0
PLEKHA8	79.500000	159	0	0
NOC2L	79.500000	159	0	0
KREMEN1	79.500000	159	0	0
FAM172A	79.500000	159	0	0
FAM136A	79.500000	159	0	0
DHX30	79.500000	159	0	0
XAGE1B	79.000000	0	158	0
XAGE1A	79.000000	0	158	0
UBE2L3	79.000000	158	0	0
TWIST1	79.000000	158	0	0
SRI	79.000000	158	0	0
PEX7	79.000000	158	0	0
MPZL1	79.000000	158	0	0
MORF4L1	79.000000	158	0	0
LETM2	79.000000	158	0	0
IKBKG	79.000000	158	0	0
G6PD	79.000000	158	0	0
FOSB	79.000000	158	0	0
DAZAP2	79.000000	158	0	0
ARHGAP45	79.000000	158	0	0
ZNF446	78.500000	157	0	0
ZCRB1	78.500000	157	0	0
UQCRC2	78.500000	157	0	0
TMEM198	78.500000	157	0	0
SKP1	78.500000	157	0	0
RACK1	78.500000	157	0	0
PRPF6	78.500000	157	0	0
PPHLN1	78.500000	157	0	0
PER2	78.500000	157	0	0
PDLIM1	78.500000	157	0	0
MRPS17	78.500000	157	0	0
GUCY1A1	78.500000	157	0	0
DCBLD1	78.500000	157	0	0
CHPF	78.500000	157	0	0
CHKB	78.500000	157	0	0
BCAR3	78.500000	157	0	0
ALAS1	78.500000	157	0	0
ADRA2B	78.500000	157	0	0
UNC50	78.000000	156	0	0
TRIM32	78.000000	156	0	0
TM9SF4	78.000000	156	0	0
TBC1D25	78.000000	156	0	0
SRP19	78.000000	156	0	0
SMTN	78.000000	156	0	0
SLC46A3	78.000000	156	0	0
RNF212B	78.000000	156	0	0
POLR2J2	78.000000	156	0	0
NOL12	78.000000	156	0	0
MTERF1	78.000000	156	0	0
MRPL30	78.000000	156	0	0
MITD1	78.000000	156	0	0
LONP2	78.000000	156	0	0
LDB1	78.000000	156	0	0
LCOR	78.000000	156	0	0
LAMA3	78.000000	156	0	0
L3HYPDH	78.000000	156	0	0
JKAMP	78.000000	156	0	0
IFT22	78.000000	156	0	0
HIPK1	78.000000	0	156	0
GLTP	78.000000	156	0	0
FOSL2	78.000000	156	0	0
FCHO1	78.000000	156	0	0
EDEM2	78.000000	156	0	0
DUSP6	78.000000	156	0	0
DNM1L	78.000000	156	0	0
COA5	78.000000	156	0	0
CNTN5	78.000000	156	0	0
ATP2A2	78.000000	156	0	0
ASTN2	78.000000	156	0	0
ABCC11	78.000000	156	0	0
RNF146	77.500000	155	0	0
RASSF5	77.500000	155	0	0
PMAIP1	77.500000	155	0	0
NLRX1	77.500000	155	0	0
IMP4	77.500000	155	0	0
IDH3A	77.500000	155	0	0
GOLGA8B	77.500000	155	0	0
ERN1	77.500000	155	0	0
DISP1	77.500000	155	0	0
DIP2B	77.500000	155	0	0
CCDC115	77.500000	155	0	0
APLP2	77.500000	155	0	0
ALG9	77.500000	155	0	0
ZSWIM4	77.000000	154	0	0
SLC27A2	77.000000	154	0	0
SF3B3	77.000000	154	0	0
PREX1	77.000000	154	0	0
MRPS26	77.000000	154	0	0
MFSD2A	77.000000	154	0	0
KIF3A	77.000000	154	0	0
GNAL	77.000000	154	0	0
FUCA1	77.000000	154	0	0
FAM184A	77.000000	154	0	0
ETNPPL	77.000000	154	0	0
EIF5A	77.000000	154	0	0
COMMD8	77.000000	154	0	0
COG4	77.000000	154	0	0
CDAN1	77.000000	154	0	0
C19orf53	77.000000	154	0	0
AKAP8	77.000000	154	0	0
ZFP64	76.500000	153	0	0
TMPPE	76.500000	153	0	0
TMOD3	76.500000	153	0	0
TESK1	76.500000	153	0	0
SPINT2	76.500000	153	0	0
PEF1	76.500000	153	0	0
NEK8	76.500000	153	0	0
KCNN2	76.500000	153	0	0
HIVEP3	76.500000	153	0	0
GPN2	76.500000	153	0	0
GLB1	76.500000	153	0	0
GALK1	76.500000	153	0	0
CAB39	76.500000	153	0	0
C4orf36	76.500000	153	0	0
BBS10	76.500000	153	0	0
APBA1	76.500000	153	0	0
AP1G1	76.500000	153	0	0
ACVR1C	76.500000	153	0	0
YY1AP1	76.000000	152	0	0
TMEM147	76.000000	152	0	0
ST8SIA4	76.000000	152	0	0
RPL36A-HNRNPH2	76.000000	152	0	0
RPL36A	76.000000	152	0	0
ROPN1L	76.000000	152	0	0
PFKL	76.000000	152	0	0
INSIG2	76.000000	152	0	0
HDHD5	76.000000	152	0	0
GPAT3	76.000000	152	0	0
FAM32A	76.000000	152	0	0
ERCC4	76.000000	152	0	0
DNMT3B	76.000000	152	0	0
DAP3	76.000000	152	0	0
CTNNAL1	76.000000	152	0	0
BTK	76.000000	152	0	0
BRPF3	76.000000	152	0	0
YAP1	75.500000	151	0	0
UBE2J1	75.500000	151	0	0
TIGD6	75.500000	151	0	0
SWI5	75.500000	151	0	0
SETD1A	75.500000	151	0	0
RBM42	75.500000	0	151	0
PAK6	75.500000	151	0	0
P2RY1	75.500000	151	0	0
NOB1	75.500000	151	0	0
MBOAT2	75.500000	151	0	0
MAFB	75.500000	151	0	0
ITPRIP	75.500000	151	0	0
HNF4G	75.500000	151	0	0
HMGXB3	75.500000	151	0	0
GOLGA2	75.500000	151	0	0
EGR4	75.500000	151	0	0
EFHD2	75.500000	151	0	0
DAPP1	75.500000	151	0	0
C15orf56	75.500000	151	0	0
UBE2O	75.000000	150	0	0
THSD7B	75.000000	150	0	0
SLC9A3R1	75.000000	150	0	0
SLC25A35	75.000000	150	0	0
SGMS1	75.000000	150	0	0
RPS6KB2	75.000000	150	0	0
RELL2	75.000000	150	0	0
PANK1	75.000000	150	0	0
KRTAP12-2	75.000000	0	150	0
HPS1	75.000000	150	0	0
HDAC3	75.000000	150	0	0
FAM122A	75.000000	150	0	0
ETV7	75.000000	150	0	0
EFCAB14	75.000000	150	0	0
COPZ1	75.000000	150	0	0
CHAC2	75.000000	150	0	0
CCDC74A	75.000000	150	0	0
BHLHE40	75.000000	150	0	0
BET1	75.000000	150	0	0
AANAT	75.000000	150	0	0
ZDHHC23	74.500000	149	0	0
TEF	74.500000	149	0	0
SUN2	74.500000	149	0	0
STAC	74.500000	149	0	0
SSB	74.500000	149	0	0
SLC35D1	74.500000	149	0	0
SH3GL1	74.500000	149	0	0
SH2D3A	74.500000	149	0	0
SEC61B	74.500000	149	0	0
PXK	74.500000	149	0	0
PIDD1	74.500000	149	0	0
IL15RA	74.500000	149	0	0
FOXO3B	74.500000	149	0	0
FOXJ3	74.500000	149	0	0
CCDC88C	74.500000	0	149	0
CAMKK1	74.500000	149	0	0
ALG2	74.500000	149	0	0
YWHAG	74.000000	148	0	0
WDR5	74.000000	148	0	0
TNK2	74.000000	148	0	0
TMC8	74.000000	148	0	0
TM7SF2	74.000000	148	0	0
THOC1	74.000000	148	0	0
TBC1D12	74.000000	148	0	0
TASP1	74.000000	148	0	0
SYN1	74.000000	148	0	0
SUPT3H	74.000000	148	0	0
SLC7A11	74.000000	148	0	0
SLC6A15	74.000000	148	0	0
SDK1	74.000000	148	0	0
RAD51B	74.000000	148	0	0
RAD21L1	74.000000	148	0	0
PRKAG2	74.000000	148	0	0
PPP2R5E	74.000000	148	0	0
PPP2R1B	74.000000	148	0	0
PCID2	74.000000	148	0	0
NME4	74.000000	148	0	0
NEK7	74.000000	148	0	0
MNT	74.000000	148	0	0
MINDY3	74.000000	148	0	0
MIGA1	74.000000	148	0	0
LINGO1	74.000000	148	0	0
HEATR3	74.000000	148	0	0
GPR135	74.000000	148	0	0
EXOC5	74.000000	148	0	0
EPHA6	74.000000	148	0	0
DYNLRB2	74.000000	148	0	0
CUL4A	74.000000	148	0	0
CSTF2	74.000000	148	0	0
CPE	74.000000	148	0	0
CNIH1	74.000000	148	0	0
CLPTM1L	74.000000	148	0	0
ARHGEF6	74.000000	148	0	0
ACYP2	74.000000	148	0	0
ZBTB8B	73.500000	0	147	0
YARS2	73.500000	147	0	0
TRIOBP	73.500000	147	0	0
TFE3	73.500000	147	0	0
RNF7	73.500000	147	0	0
RHOU	73.500000	147	0	0
RAB2A	73.500000	147	0	0
PSMA7	73.500000	147	0	0
PCGF1	73.500000	147	0	0
NDUFA8	73.500000	147	0	0
NAT10	73.500000	147	0	0
MORN5	73.500000	147	0	0
MLLT1	73.500000	147	0	0
LIMD1	73.500000	147	0	0
KCNC3	73.500000	0	147	0
FMN2	73.500000	147	0	0
DRAM1	73.500000	147	0	0
CSNK1G3	73.500000	147	0	0
ZNF32	73.000000	146	0	0
TPT1	73.000000	146	0	0
TIGD2	73.000000	146	0	0
SRR	73.000000	146	0	0
SPRYD3	73.000000	146	0	0
SMG6	73.000000	146	0	0
SLC35F2	73.000000	146	0	0
SLC22A4	73.000000	146	0	0
SKIDA1	73.000000	146	0	0
SCYL3	73.000000	146	0	0
RUFY1	73.000000	146	0	0
PPM1E	73.000000	146	0	0
PNPLA2	73.000000	146	0	0
NOMO1	73.000000	146	0	0
NNT	73.000000	146	0	0
MTREX	73.000000	146	0	0
MTO1	73.000000	146	0	0
MAN2C1	73.000000	146	0	0
FANCF	73.000000	146	0	0
DHX29	73.000000	146	0	0
DCAF10	73.000000	146	0	0
CCDC12	73.000000	146	0	0
BHLHE41	73.000000	146	0	0
ARHGEF1	73.000000	146	0	0
ABHD17C	73.000000	146	0	0
ABCC10	73.000000	146	0	0
YOD1	72.500000	145	0	0
USF1	72.500000	145	0	0
RB1CC1	72.500000	145	0	0
PTPN9	72.500000	145	0	0
PFKFB2	72.500000	145	0	0
NEK9	72.500000	0	145	0
MXI1	72.500000	145	0	0
MRPS7	72.500000	145	0	0
MAPK1	72.500000	145	0	0
MAN2A2	72.500000	145	0	0
KDM4D	72.500000	145	0	0
KAT6B	72.500000	145	0	0
GGA3	72.500000	145	0	0
GALT	72.500000	145	0	0
ERCC3	72.500000	145	0	0
DNAJC28	72.500000	145	0	0
CWC15	72.500000	145	0	0
CHD4	72.500000	145	0	0
BTBD8	72.500000	145	0	0
ZNF614	72.000000	144	0	0
TIGD5	72.000000	144	0	0
SSH2	72.000000	144	0	0
SHFL	72.000000	144	0	0
SEPHS2	72.000000	144	0	0
RASGRP3	72.000000	144	0	0
RASA4	72.000000	144	0	0
PSENEN	72.000000	144	0	0
PPRC1	72.000000	144	0	0
POLG2	72.000000	144	0	0
NECAP1	72.000000	144	0	0
KLHL26	72.000000	144	0	0
KCNH2	72.000000	144	0	0
IPPK	72.000000	144	0	0
INPP5F	72.000000	144	0	0
GABRQ	72.000000	144	0	0
EEF1D	72.000000	144	0	0
CHMP1B	72.000000	144	0	0
ZKSCAN8	71.500000	143	0	0
SNX12	71.500000	143	0	0
MAP3K11	71.500000	143	0	0
INO80B	71.500000	143	0	0
IMPDH1	71.500000	143	0	0
ERF	71.500000	143	0	0
DOCK3	71.500000	143	0	0
CDH2	71.500000	143	0	0
BBS5	71.500000	143	0	0
ASB1	71.500000	143	0	0
ZMYM4	71.000000	142	0	0
UQCRQ	71.000000	142	0	0
TMEM229A	71.000000	142	0	0
SMPD1	71.000000	142	0	0
SLC16A9	71.000000	142	0	0
ROCK2	71.000000	142	0	0
REPS1	71.000000	142	0	0
PLEKHH2	71.000000	142	0	0
PIK3AP1	71.000000	142	0	0
PDCD2L	71.000000	142	0	0
NRM	71.000000	142	0	0
MARVELD3	71.000000	142	0	0
LHFPL2	71.000000	142	0	0
KRIT1	71.000000	142	0	0
GDF9	71.000000	142	0	0
EPHB3	71.000000	142	0	0
EFTUD2	71.000000	142	0	0
CCDC103	71.000000	142	0	0
BZW2	71.000000	142	0	0
ANKRD13D	71.000000	142	0	0
ANKMY2	71.000000	142	0	0
ANKIB1	71.000000	142	0	0
ZNF16	70.500000	141	0	0
YWHAB	70.500000	141	0	0
VAT1	70.500000	141	0	0
TRDMT1	70.500000	141	0	0
TNFRSF10B	70.500000	141	0	0
TMEM214	70.500000	141	0	0
TAF9	70.500000	141	0	0
SRA1	70.500000	0	141	0
SLC25A1	70.500000	141	0	0
RAD17	70.500000	141	0	0
OSCAR	70.500000	141	0	0
ORMDL3	70.500000	141	0	0
NICN1	70.500000	141	0	0
NFE2L3	70.500000	141	0	0
NDUFA3	70.500000	141	0	0
MTRNR2L9	70.500000	0	141	0
LY75-CD302	70.500000	141	0	0
LY75	70.500000	141	0	0
ELK4	70.500000	141	0	0
AK6	70.500000	141	0	0
WNT10A	70.000000	140	0	0
VSNL1	70.000000	140	0	0
TNFSF10	70.000000	140	0	0
TERF2IP	70.000000	140	0	0
TANK	70.000000	140	0	0
SVIL	70.000000	140	0	0
SLC9A7	70.000000	140	0	0
SLC25A27	70.000000	140	0	0
SECISBP2L	70.000000	140	0	0
RLIM	70.000000	140	0	0
RAB3C	70.000000	140	0	0
PABPC1	70.000000	140	0	0
ODF2L	70.000000	140	0	0
MICA	70.000000	140	0	0
LTV1	70.000000	140	0	0
KARS1	70.000000	140	0	0
GDPGP1	70.000000	140	0	0
FIGN	70.000000	140	0	0
DPYD	70.000000	140	0	0
CYP39A1	70.000000	140	0	0
CMTM4	70.000000	140	0	0
CIB1	70.000000	140	0	0
CGRRF1	70.000000	140	0	0
CFAP206	70.000000	140	0	0
CD58	70.000000	140	0	0
CCNC	70.000000	140	0	0
ATP5MPL	70.000000	140	0	0
ARL6	70.000000	140	0	0
ARG2	70.000000	140	0	0
AHR	70.000000	140	0	0
ZNF383	69.500000	139	0	0
TRAP1	69.500000	139	0	0
TMTC1	69.500000	139	0	0
SEC22B	69.500000	139	0	0
RARS1	69.500000	139	0	0
QKI	69.500000	0	139	0
POP5	69.500000	139	0	0
PDE12	69.500000	139	0	0
P3H2	69.500000	139	0	0
MTERF2	69.500000	139	0	0
MED1	69.500000	139	0	0
KIAA1191	69.500000	139	0	0
CWF19L1	69.500000	139	0	0
ABT1	69.500000	139	0	0
ZNHIT6	69.000000	138	0	0
TBCK	69.000000	138	0	0
STN1	69.000000	138	0	0
SMARCAL1	69.000000	138	0	0
PTOV1	69.000000	138	0	0
PSMC5	69.000000	138	0	0
PLA2G4A	69.000000	138	0	0
KCTD14	69.000000	138	0	0
IKZF1	69.000000	138	0	0
ICAM3	69.000000	138	0	0
FZD2	69.000000	138	0	0
FTSJ3	69.000000	138	0	0
ELOF1	69.000000	138	0	0
BFAR	69.000000	138	0	0
AMOTL2	69.000000	138	0	0
AIMP1	69.000000	138	0	0
ACSL1	69.000000	138	0	0
TSPYL1	68.500000	137	0	0
TRIM68	68.500000	137	0	0
TIMMDC1	68.500000	137	0	0
TAX1BP1	68.500000	137	0	0
SPATA24	68.500000	137	0	0
RTN4IP1	68.500000	137	0	0
RRP8	68.500000	137	0	0
R3HCC1	68.500000	137	0	0
QRSL1	68.500000	137	0	0
PITX3	68.500000	137	0	0
NSUN7	68.500000	137	0	0
ILK	68.500000	137	0	0
HPDL	68.500000	137	0	0
H2BC8	68.500000	137	0	0
H2AC8	68.500000	137	0	0
ERAL1	68.500000	137	0	0
CLU	68.500000	137	0	0
CAAP1	68.500000	0	137	0
ZNF787	68.000000	136	0	0
ZNF771	68.000000	136	0	0
ZDHHC16	68.000000	136	0	0
RRBP1	68.000000	136	0	0
NDUFB5	68.000000	136	0	0
MRPL47	68.000000	136	0	0
JSRP1	68.000000	136	0	0
FRAT1	68.000000	136	0	0
EXOSC1	68.000000	136	0	0
EGR2	68.000000	136	0	0
E2F4	68.000000	136	0	0
DNAJC7	68.000000	136	0	0
CHPF2	68.000000	136	0	0
C11orf91	68.000000	136	0	0
ATP6V1C2	68.000000	136	0	0
AP3B2	68.000000	136	0	0
TTC4	67.500000	135	0	0
THAP1	67.500000	135	0	0
STK33	67.500000	135	0	0
RCN1	67.500000	135	0	0
RCAN2	67.500000	135	0	0
PRR7	67.500000	135	0	0
PINK1	67.500000	135	0	0
NCDN	67.500000	135	0	0
MRPL44	67.500000	135	0	0
KIAA0319L	67.500000	135	0	0
GFOD1	67.500000	135	0	0
BRAT1	67.500000	135	0	0
ZNRD2	67.000000	134	0	0
UBE2E2	67.000000	134	0	0
TMEFF1	67.000000	134	0	0
SLC35C1	67.000000	134	0	0
SFMBT1	67.000000	134	0	0
RRS1	67.000000	134	0	0
MFAP3	67.000000	134	0	0
KRT19	67.000000	134	0	0
KISS1	67.000000	134	0	0
GRAMD2B	67.000000	134	0	0
GOSR1	67.000000	134	0	0
GMEB2	67.000000	134	0	0
FAM114A2	67.000000	134	0	0
EYA1	67.000000	134	0	0
CCL3	67.000000	134	0	0
ARMC7	67.000000	134	0	0
ZSWIM6	66.500000	133	0	0
UAP1	66.500000	0	133	0
TCF4	66.500000	133	0	0
SLC25A26	66.500000	133	0	0
PRKAR1A	66.500000	133	0	0
PPP6R3	66.500000	133	0	0
PON2	66.500000	133	0	0
PEX5L	66.500000	0	133	0
MIEF1	66.500000	133	0	0
LRRC61	66.500000	133	0	0
FAM120AOS	66.500000	133	0	0
FAM120A	66.500000	133	0	0
DNMT3A	66.500000	133	0	0
CR1L	66.500000	0	133	0
ACTR3C	66.500000	133	0	0
ZNF81	66.000000	132	0	0
ZNF281	66.000000	132	0	0
ZFP1	66.000000	132	0	0
WDR26	66.000000	132	0	0
UBQLN2	66.000000	132	0	0
TRMT5	66.000000	132	0	0
TRMT10A	66.000000	132	0	0
TRIM60	66.000000	0	132	0
TRIM45	66.000000	132	0	0
SMARCE1	66.000000	132	0	0
SLC38A6	66.000000	132	0	0
RWDD2B	66.000000	132	0	0
RPP38	66.000000	132	0	0
ROCK1	66.000000	132	0	0
NIPSNAP2	66.000000	132	0	0
NIN	66.000000	132	0	0
MTTP	66.000000	132	0	0
MPZL3	66.000000	132	0	0
MIA2	66.000000	132	0	0
KBTBD7	66.000000	132	0	0
INTS8	66.000000	132	0	0
GLI3	66.000000	132	0	0
FOXO3	66.000000	132	0	0
FNDC3A	66.000000	132	0	0
FLOT2	66.000000	132	0	0
CHD8	66.000000	132	0	0
ATG4C	66.000000	132	0	0
ATG101	66.000000	132	0	0
ALDH1A2	66.000000	132	0	0
ZNF846	65.500000	0	131	0
ZNF24	65.500000	131	0	0
TGIF1	65.500000	131	0	0
SMPDL3A	65.500000	131	0	0
SHISA5	65.500000	131	0	0
PMPCB	65.500000	131	0	0
CAPN10	65.500000	131	0	0
ARHGEF28	65.500000	131	0	0
ALDH9A1	65.500000	131	0	0
AIFM2	65.500000	131	0	0
UBTD2	65.000000	130	0	0
TUBGCP6	65.000000	130	0	0
TLK1	65.000000	130	0	0
SDCBP2	65.000000	130	0	0
POTEH	65.000000	0	130	0
PAK2	65.000000	130	0	0
MCCC1	65.000000	130	0	0
HK2	65.000000	130	0	0
FAM83G	65.000000	130	0	0
ERO1B	65.000000	130	0	0
EPS15	65.000000	130	0	0
DSTYK	65.000000	130	0	0
ZNF236	64.500000	129	0	0
TOM1L2	64.500000	129	0	0
TMEM191C	64.500000	129	0	0
TMEM144	64.500000	129	0	0
TEX55	64.500000	129	0	0
RRAGD	64.500000	129	0	0
PDZD8	64.500000	129	0	0
PDRG1	64.500000	129	0	0
NBPF3	64.500000	129	0	0
MYO5C	64.500000	129	0	0
LPCAT1	64.500000	129	0	0
GPR146	64.500000	129	0	0
DRC3	64.500000	129	0	0
CLOCK	64.500000	129	0	0
CIART	64.500000	0	129	0
C16orf91	64.500000	129	0	0
ABHD14B	64.500000	129	0	0
ABHD14A-ACY1	64.500000	129	0	0
ABHD14A	64.500000	129	0	0
ZNF764	64.000000	128	0	0
ZNF343	64.000000	128	0	0
UBE2E1	64.000000	128	0	0
TANC2	64.000000	128	0	0
PRLR	64.000000	128	0	0
OLFML2B	64.000000	128	0	0
IRF2BP2	64.000000	128	0	0
FAM171B	64.000000	128	0	0
COMMD2	64.000000	128	0	0
CCDC174	64.000000	128	0	0
CCDC124	64.000000	128	0	0
ZNF780A	63.500000	127	0	0
UTP3	63.500000	127	0	0
UBA5	63.500000	127	0	0
TSC22D2	63.500000	127	0	0
TRPC1	63.500000	127	0	0
TAF2	63.500000	127	0	0
STAM2	63.500000	127	0	0
RPL12	63.500000	127	0	0
RND1	63.500000	127	0	0
REPIN1	63.500000	127	0	0
PARP14	63.500000	127	0	0
OS9	63.500000	127	0	0
MECP2	63.500000	127	0	0
MCIDAS	63.500000	127	0	0
LRSAM1	63.500000	127	0	0
LCMT1	63.500000	127	0	0
