ProteinA	UniProtID_A	GeneName_A	ProteinB	UniProtID_B	GeneName_B	MethodType	Method	Publication	Source
PO5F1_MOUSE	P20263	POU5F1	ERF1_MOUSE	P62495	ETF1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674317)
PO5F1_MOUSE	P20263	POU5F1	FEN1_MOUSE	P39748	FEN1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674318)
PO5F1_MOUSE	P20263	POU5F1	FLNA_MOUSE	P21333	FLNA	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674319)
PO5F1_MOUSE	P20263	POU5F1	FLNB_MOUSE	O75369	FLNB	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674320)
PO5F1_MOUSE	P20263	POU5F1	FUBP3_MOUSE	Q96I24	FUBP3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674322)
PO5F1_MOUSE	P20263	POU5F1	GCN1_MOUSE	Q92616	GCN1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674325)
PO5F1_MOUSE	P20263	POU5F1	GFAP_MOUSE	P14136	GFAP	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674326)
PO5F1_MOUSE	P20263	POU5F1	GGYF2_MOUSE	Q6Y7W6	GIGYF2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674327)
PO5F1_MOUSE	P20263	POU5F1	GLI2_MOUSE	P10070	GLI2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674328)
PO5F1_MOUSE	P20263	POU5F1	GBB1_MOUSE	P62873	GNB1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674329)
PO5F1_MOUSE	P20263	POU5F1	T2EA_MOUSE	P29083	GTF2E1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674330)
PO5F1_MOUSE	P20263	POU5F1	GTF2I_MOUSE	P78347	GTF2I	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674331)
PO5F1_MOUSE	P20263	POU5F1	ECHA_MOUSE	P40939	HADHA	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674332)
PO5F1_MOUSE	P20263	POU5F1	HDGF_MOUSE	P51858	HDGF	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674335)
PO5F1_MOUSE	P20263	POU5F1	HELZ_MOUSE	P42694	HELZ	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674337)
PO5F1_MOUSE	P20263	POU5F1	H12_MOUSE	P16403	H1-2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674338)
PO5F1_MOUSE	P20263	POU5F1	HXK2_MOUSE	P52789	HK2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674339)
PO5F1_MOUSE	P20263	POU5F1	CH60_MOUSE	P10809	HSPD1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674342)
PO5F1_MOUSE	P20263	POU5F1	PGBM_MOUSE	P98160	HSPG2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674343)
PO5F1_MOUSE	P20263	POU5F1	IDH3B_MOUSE	O43837	IDH3B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674344)
PO5F1_MOUSE	P20263	POU5F1	IDH3G_MOUSE	P51553	IDH3G	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674345)
PO5F1_MOUSE	P20263	POU5F1	ILF3_MOUSE	Q12906	ILF3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674346)
PO5F1_MOUSE	P20263	POU5F1	ILK_MOUSE	Q13418	ILK	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674347)
PO5F1_MOUSE	P20263	POU5F1	JHD2C_MOUSE	Q15652	JMJD1C	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674348)
PO5F1_MOUSE	P20263	POU5F1	KIF11_MOUSE	P52732	KIF11	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674350)
PO5F1_MOUSE	P20263	POU5F1	KIF11_MOUSE	P52732	KIF11	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674476)
PO5F1_MOUSE	P20263	POU5F1	KIF4A_MOUSE	O95239	KIF4A	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674351)
PO5F1_MOUSE	P20263	POU5F1	LAMA1_MOUSE	P25391	LAMA1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674353)
PO5F1_MOUSE	P20263	POU5F1	LAMB1_MOUSE	P07942	LAMB11	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674354)
PO5F1_MOUSE	P20263	POU5F1	LAMC1_MOUSE	P11047	LAMC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674355)
PO5F1_MOUSE	P20263	POU5F1	LEO1_MOUSE	Q8WVC0	LEO1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674356)
PO5F1_MOUSE	P20263	POU5F1	LIMS1_MOUSE	P48059	LIMS1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674357)
PO5F1_MOUSE	P20263	POU5F1	LRC40_MOUSE	Q9H9A6	LRRC40	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674358)
PO5F1_MOUSE	P20263	POU5F1	LRC47_MOUSE	Q8N1G4	LRRC47	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674359)
PO5F1_MOUSE	P20263	POU5F1	MCM5_MOUSE	P33992	MCM5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674362)
PO5F1_MOUSE	P20263	POU5F1	MDC1_MOUSE	Q14676	MDC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674363)
PO5F1_MOUSE	P20263	POU5F1	MFAP1_MOUSE	P55081	MFAP1A	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674364)
PO5F1_MOUSE	P20263	POU5F1	AF10_MOUSE	P55197	MLLT10	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674365)
PO5F1_MOUSE	P20263	POU5F1	AFAD_MOUSE	P55196	AFDN	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674366)
PO5F1_MOUSE	P20263	POU5F1	NCOR2_MOUSE	Q9Y618	NCOR22	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674373)
PO5F1_MOUSE	P20263	POU5F1	NEDD4_MOUSE	P46934	NEDD4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674374)
PO5F1_MOUSE	P20263	POU5F1	NID2_MOUSE	Q14112	NID2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674375)
PO5F1_MOUSE	P20263	POU5F1	NONO_MOUSE	Q15233	NONO	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674376)
PO5F1_MOUSE	P20263	POU5F1	NUMA1_MOUSE	Q14980	NUMA1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674377)
PO5F1_MOUSE	P20263	POU5F1	NUP93_MOUSE	Q8N1F7	NUP93	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674378)
PO5F1_MOUSE	P20263	POU5F1	ORC2_MOUSE	Q13416	ORC2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674380)
PO5F1_MOUSE	P20263	POU5F1	OTX2_MOUSE	P32243	OTX2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674381)
PO5F1_MOUSE	P20263	POU5F1	PAF1_MOUSE	Q8N7H5	PAF1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674383)
PO5F1_MOUSE	P20263	POU5F1	PAK4_MOUSE	O96013	PAK4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674384)
PO5F1_MOUSE	P20263	POU5F1	PB1_MOUSE	Q86U86	PBRM1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674386)
PO5F1_MOUSE	P20263	POU5F1	PCBP2_MOUSE	Q15366	PCBP2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674387)
PO5F1_MOUSE	P20263	POU5F1	PLK1_MOUSE	P53350	PLK1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674389)
PO5F1_MOUSE	P20263	POU5F1	PP1A_MOUSE	P62136	PPP1CA	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674390)
PO5F1_MOUSE	P20263	POU5F1	PP1B_MOUSE	P62140	PPP1CB	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674391)
PO5F1_MOUSE	P20263	POU5F1	PP1G_MOUSE	P36873	PPP1CC	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674392)
PO5F1_MOUSE	P20263	POU5F1	PP1G_MOUSE	P36873	PPP1CC	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674477)
PO5F1_MOUSE	P20263	POU5F1	PP1RA_MOUSE	Q96QC0	PPP1R10	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674393)
PO5F1_MOUSE	P20263	POU5F1	PRP4B_MOUSE	Q13523	PRPF4B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674394)
PO5F1_MOUSE	P20263	POU5F1	PSPC1_MOUSE	Q8WXF1	PSPC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674395)
PO5F1_MOUSE	P20263	POU5F1	PTBP2_MOUSE	Q9UKA9	PTBP2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674396)
PO5F1_MOUSE	P20263	POU5F1	RAD21_MOUSE	O60216	RAD21	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674397)
PO5F1_MOUSE	P20263	POU5F1	RAI14_MOUSE	Q9P0K7	RAI14	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674398)
PO5F1_MOUSE	P20263	POU5F1	RBBP5_MOUSE	Q15291	RBBP5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674399)
PO5F1_MOUSE	P20263	POU5F1	SCAF8_MOUSE	Q9UPN6	SCAF8	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674401)
PO5F1_MOUSE	P20263	POU5F1	SPF45_MOUSE	Q96I25	RBM17	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674402)
PO5F1_MOUSE	P20263	POU5F1	RFC1_MOUSE	P35251	RFC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674404)
PO5F1_MOUSE	P20263	POU5F1	RFC4_MOUSE	P35249	RFC4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674405)
PO5F1_MOUSE	P20263	POU5F1	RFC5_MOUSE	P40937	RFC5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674406)
PO5F1_MOUSE	P20263	POU5F1	RPN1_MOUSE	P04843	RPN1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674410)
PO5F1_MOUSE	P20263	POU5F1	RPN2_MOUSE	P04844	RPN2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674411)
PO5F1_MOUSE	P20263	POU5F1	RTN4_MOUSE	Q9NQC3	RTN4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674412)
PO5F1_MOUSE	P20263	POU5F1	SP130_MOUSE	Q9H0E3	SAP130	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674415)
PO5F1_MOUSE	P20263	POU5F1	S30BP_MOUSE	Q9UHR5	SAP30BP	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674416)
PO5F1_MOUSE	P20263	POU5F1	SEPT2_MOUSE	Q15019	SEPTIN2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674417)
PO5F1_MOUSE	P20263	POU5F1	SERPH_MOUSE	P50454	SERPINH1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674418)
PO5F1_MOUSE	P20263	POU5F1	SF3A2_MOUSE	Q15428	SF3A2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674419)
PO5F1_MOUSE	P20263	POU5F1	SF3A3_MOUSE	Q12874	SF3A3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674420)
PO5F1_MOUSE	P20263	POU5F1	SHOC2_MOUSE	Q9UQ13	SHOC2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674421)
PO5F1_MOUSE	P20263	POU5F1	SIR6_MOUSE	Q8N6T7	SIRT6	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674422)
PO5F1_MOUSE	P20263	POU5F1	SMCA2_MOUSE	P51531	SMARCA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674423)
PO5F1_MOUSE	P20263	POU5F1	SNF5_MOUSE	Q12824	SMARCB1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674426)
PO5F1_MOUSE	P20263	POU5F1	SMRC2_MOUSE	Q8TAQ2	SMARCC2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674428)
PO5F1_MOUSE	P20263	POU5F1	SMCE1_MOUSE	Q969G3	SMARCE1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674429)
PO5F1_MOUSE	P20263	POU5F1	SMHD1_MOUSE	A6NHR9	SMCHD11	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674430)
PO5F1_MOUSE	P20263	POU5F1	SND1_MOUSE	Q7KZF4	SND1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674431)
PO5F1_MOUSE	P20263	POU5F1	SRP68_MOUSE	Q9UHB9	SRP68	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674432)
PO5F1_MOUSE	P20263	POU5F1	SDS3_MOUSE	Q9H7L9	SUDS3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674434)
PO5F1_MOUSE	P20263	POU5F1	SYMPK_MOUSE	Q92797	SYMPK	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674436)
PO5F1_MOUSE	P20263	POU5F1	TAF1_MOUSE	P21675	TAF1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674437)
PO5F1_MOUSE	P20263	POU5F1	TAOK1_MOUSE	Q7L7X3	TAOK1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674438)
PO5F1_MOUSE	P20263	POU5F1	TBP_MOUSE	P20226	TBP	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674439)
PO5F1_MOUSE	P20263	POU5F1	TCRG1_MOUSE	O14776	TCERG1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674440)
PO5F1_MOUSE	P20263	POU5F1	AP2A_MOUSE	P05549	TFAP2A	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674441)
PO5F1_MOUSE	P20263	POU5F1	TCOF_MOUSE	Q13428	TCOF1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674442)
PO5F1_MOUSE	P20263	POU5F1	TCPA_MOUSE	P17987	TCP1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674443)
PO5F1_MOUSE	P20263	POU5F1	TDH_MOUSE	Q8IZJ6	TDH	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674444)
PO5F1_MOUSE	P20263	POU5F1	TET1_MOUSE	Q8NFU7	TET1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674445)
PO5F1_MOUSE	P20263	POU5F1	LAP2B_MOUSE	P42167	TMPO	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674446)
PO5F1_MOUSE	P20263	POU5F1	TOP2B_MOUSE	Q02880	TOP2B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674447)
PO5F1_MOUSE	P20263	POU5F1	TOX2_MOUSE	Q96NM4	TOX2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674448)
PO5F1_MOUSE	P20263	POU5F1	TOX4_MOUSE	O94842	TOX4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674449)
PO5F1_MOUSE	P20263	POU5F1	TPR_MOUSE	P12270	TPR	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674450)
PO5F1_MOUSE	P20263	POU5F1	TP53B_MOUSE	Q12888	TP53BP1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674451)
PO5F1_MOUSE	P20263	POU5F1	UBP2L_MOUSE	Q14157	UBAP2L	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674452)
PO5F1_MOUSE	P20263	POU5F1	RENT1_MOUSE	Q92900	UPF1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674453)
PO5F1_MOUSE	P20263	POU5F1	VRK1_MOUSE	Q99986	VRK1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674454)
PO5F1_MOUSE	P20263	POU5F1	WAPL_MOUSE	Q7Z5K2	WAPL	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674455)
PO5F1_MOUSE	P20263	POU5F1	SYWC_MOUSE	P23381	WARS1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674456)
PO5F1_MOUSE	P20263	POU5F1	WDR33_MOUSE	Q9C0J8	WDR33	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674457)
PO5F1_MOUSE	P20263	POU5F1	TUT4_MOUSE	Q5TAX3	TUT4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674459)
PO5F1_MOUSE	P20263	POU5F1	CDC20_MOUSE	Q12834	CDC20	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Ballabeni, A. et al., 2011 (PMID:22084091)	BioGRID (Acc:816388)
PO5F1_MOUSE	P20263	POU5F1	CADH1_MOUSE	P12830	CDH1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Faunes, F. et al., 2013 (PMID:23444350)	BioGRID (Acc:1110792)
PO5F1_MOUSE	P20263	POU5F1	DDX5_MOUSE	P17844	DDX5	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Li, H. et al., 2017 (PMID:28111200)	BioGRID (Acc:2207856)
PO5F1_MOUSE	P20263	POU5F1	NANOG_MOUSE	Q9H9S0	NANOG	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471592)
PO5F1_MOUSE	P20263	POU5F1	NANOG_MOUSE	Q9H9S0	NANOG	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Wang, J. et al., 2006 (PMID:17093407)	BioGRID (Acc:471652)
